id,label,label_folder,cluster_id,is_dedup_rep,fold_full,fold_dedup,gpt_pred,claude_pred,gemini_pred,clip_zs_b32_piog,clip_zs_b32_pred,clip_zs_l14_piog,clip_zs_l14_pred,phash,md5
img_02060,0,0,1325,1,3,0,0,0,0,0.20702990889549255,0,0.020436294376850128,0,827d4aa58f4ba587,4bc6b0d88828b5536084c8a50af9c428
img_02061,0,0,1326,1,3,3,0,0,0,0.0037248714361339808,0,0.0008774850284680724,0,87712af092def01e,c73bbb02a746dce9427aa38f1daa9af3
img_02062,0,0,1327,0,2,-1,0,0,0,0.1326470524072647,0,0.16870789229869843,0,a6262626e6e6e6a6,2622620b6bd4f68a530f0abea92ffc6f
img_02063,0,0,1328,1,2,0,0,0,0,0.03256305679678917,0,0.003969072829931974,0,d92de6c2723d494a,9629035cb4793a9cb8b0657c3119d129
img_02064,0,0,1329,1,0,1,0,0,0,0.006980391684919596,0,0.005643749143928289,0,991997e64455f3a8,efc3d05ce7669aaa1a7ff16eea3de2bc
img_02065,0,0,1330,1,4,3,0,0,0,0.07222907245159149,0,0.03467050939798355,0,901bee68b1479f70,df7988fb268d7107de9bcdacab278a54
img_02066,0,0,1331,1,0,2,0,0,0,0.0643220916390419,0,0.06263807415962219,0,ab3994842f65653d,2d45682a90e84e9446a7a6ed14486314
img_02067,0,0,1332,0,4,-1,0,0,0,0.14213022589683533,0,0.02141808532178402,0,cb0eb4f1e9484e0f,7826f7093f9e4739f292e3683ecc6788
img_02068,0,0,1333,1,4,2,0,0,0,0.22863313555717468,0,0.02466442622244358,0,807d3eeb2cf5c0c2,355eaaecb065170e0b02f6c457b5c459
img_02069,0,0,1334,1,2,3,0,0,0,0.03190518543124199,0,0.004594963043928146,0,cb52a5ad36959594,296feeac56f60cecbd80bec950f8a1bf
img_02070,0,0,1335,1,2,3,0,0,0,0.05762261152267456,0,0.0005595437251031399,0,c23cc2c23fcc333b,242a5c4f1c9d199944507590be435114
img_02071,0,0,1336,1,4,2,0,0,0,0.24328024685382843,0,0.10602201521396637,0,ea50956aef852a93,ccbd994e1e8e828d39f140dd9e5acb92
img_02072,0,0,1337,1,2,1,0,0,0,0.03351337090134621,0,0.0056740036234259605,0,802fb59f6ad04a73,e879d8807ef3a6e58dabf976aaa4c5b9
img_02073,0,0,1338,1,4,3,0,0,1,0.05873183161020279,0,0.07208311557769775,0,c02b2c362a2f3d3f,90be7e62fcd8d9cd3906127caf278d7b
img_02074,0,0,1339,1,0,0,0,0,0,0.05309140309691429,0,0.0019094015005975962,0,da2f5170ad12a9f2,36e1dc35f4b440366fd7c6b4d6fba9f6
img_02075,0,0,1340,1,0,1,0,0,0,0.08287911117076874,0,0.04337402805685997,0,aad2ea7f122a2f12,46d19c6dbd849e5e93804ddee42741f1
img_02076,0,0,1341,1,1,2,0,0,0,0.33530786633491516,0,0.04728582873940468,0,a8b95b866666669a,d293caec2d4e2f0d8862de19f68c41d9
img_02077,0,0,1342,1,3,3,0,0,0,0.11841277033090591,0,0.03193666413426399,0,9f1f6ec4c6870f80,98a6b297d5d3efa3406c9fbc30048c2f
img_02078,1,0,1343,1,2,3,1,1,1,0.8559743762016296,1,0.9863878488540649,1,cb7a342726b4b14b,f00bfd33f6d320163a5d546be6e441e9
img_02079,0,0,1344,0,4,-1,0,0,0,0.1817108690738678,0,0.13169275224208832,0,b93e96c969b03169,cdcfd4b8066f20c1225f5eb28f0cc88f
img_02080,0,0,1345,1,2,3,0,0,0,0.04481915012001991,0,0.011332308873534203,0,a58f70d22d0f2df0,5c3906c3b89dfd6e6dddc23659e8a9b3
img_02081,0,0,1346,0,3,-1,0,0,0,0.0692099928855896,0,0.018841944634914398,0,ca4e9191976e6a6a,a048254b28aa2f95add830ebd846b864
img_02082,0,0,1347,1,4,4,0,0,0,0.05063270404934883,0,0.0011619969736784697,0,ab62c091a3e6b39b,188bbccfd94cf9c7d8c58edd8b88fe1c
img_02083,0,0,1348,1,0,3,0,0,0,0.028068440034985542,0,0.0106170903891325,0,ba4bab24c972c98b,1190e8ba1ab20ffe502ad3b4fe7a6aab
img_02084,0,0,1349,1,0,3,0,0,0,0.0379539430141449,0,0.03977309167385101,0,ee8999b468c99693,dce1d5ebf2edd438541a6adfc5741d5c
img_02085,0,0,1350,1,1,3,0,0,0,0.012166272848844528,0,0.014596262015402317,0,8a28f5382daf55f0,356edc1b5d72d2d9ca4caa371e8b1a4b
img_02086,1,0,1448,0,4,-1,1,1,1,0.5433200001716614,1,0.315329372882843,0,f0708f8f02327f6c,2b8834601506834dde2640b3f2f65498
img_02087,0,0,1351,1,3,2,0,0,0,0.15167947113513947,0,0.025195136666297913,0,9d9d3d9d00e162e6,93da096f3985b7a44dba9d5cf579b99a
img_02088,1,0,1448,0,4,-1,1,1,1,0.5891038775444031,1,0.20487579703330994,0,f2728f8f0a32136d,9ef38cfa562c6878e2c358e9cfb11c8d
img_02089,0,0,1352,1,0,0,0,0,0,0.029583323746919632,0,0.0030912933871150017,0,bb95c5e080ccdc3b,ce5dd4e7b19a59abbf0526ec9d1043f1
img_02090,0,0,1353,0,3,-1,0,0,0,0.03594832122325897,0,0.005816407036036253,0,a9496cd9c4796e1a,bd84df81876862c291587b38f32ab784
img_02091,1,0,1354,1,3,2,1,1,1,0.17515882849693298,0,0.9882903099060059,1,bb65145a0f73a9a4,04aa79d6bc68906de7dc1ae6563c783a
img_02092,0,0,1355,1,1,0,0,0,0,0.06305653601884842,0,0.0020126900635659695,0,aff09643835e292d,5bf3528de0d6c5f8eb448d059cb24206
img_02093,0,0,1356,1,1,1,0,0,0,0.022338859736919403,0,0.012606226839125156,0,e996699669964996,cbe98217ad48e6cc0ffbe55bc9f88312
img_02094,0,0,1357,1,1,2,0,0,0,0.06584763526916504,0,0.08813392370939255,0,ca01b5f45ad53f14,1637e7ca8f7a7a2bffe0001b5c9d9809
img_02095,0,0,1358,1,1,3,0,0,0,0.03533165901899338,0,0.017724450677633286,0,ba3485c1cf7a82da,43f214410483dbb5552fc2c8dd38e363
img_02096,0,0,1359,1,2,4,0,0,0,0.21314005553722382,0,0.012798445299267769,0,c895bfa380d00fe7,91bcebb57fc81cfbf656e5b1ac5fa7d3
img_02097,0,0,1360,1,2,2,0,0,0,0.3418810963630676,0,0.04812418296933174,0,a9700a6e3f25f1ca,35e05b1ab0944afa7108953054c79bec
img_02098,1,0,1361,1,1,1,1,1,1,0.39593085646629333,0,0.9569088816642761,1,bd423a78c83b463b,282fd8586d2dec31ee644e96ad4c0740
img_02099,0,0,1362,1,4,1,0,0,0,0.04277339577674866,0,0.009879444725811481,0,ea996715a6464a6b,c39b76d2e54a2143d1ca17a39a3fbfe6
img_02100,0,0,1363,1,0,3,0,0,0,0.01577857695519924,0,0.005859135650098324,0,b6b94ed093629d4c,6e5940e047d3b391b4e45c3c16a121c7
img_02101,0,0,1364,1,4,1,0,0,0,0.047661494463682175,0,0.02080686204135418,0,ec6c24b6c3c3c3c3,0240360b128efe41071604c4dd222dc7
img_02102,0,0,1365,1,2,0,0,0,0,0.007259821984916925,0,0.0028646185528486967,0,a677195919673626,dd8dc17aa882292a540c60f0ba6a4081
img_02103,0,0,1366,1,3,0,0,0,0,0.04483646899461746,0,0.06935659795999527,0,8346b1fcf0ccfc48,8daae5e160b08f7e93bd54ea2cdcf672
img_02104,0,0,1367,1,2,3,0,0,0,0.03595684841275215,0,0.014478355646133423,0,abcd978538703e94,4673a48660c21982b3468fe466c8cb4d
img_02105,0,0,1368,1,0,2,0,0,0,0.01701205037534237,0,0.001759476843290031,0,a79dc875b385d888,321cea784b7dce457aac7deb737aafe1
img_02106,0,0,1369,1,3,0,0,0,0,0.058114681392908096,0,0.0017973054200410843,0,8a3d72768da93634,dfc71add6b9966e21b69eebfd91a4d3f
img_02107,0,0,1370,1,4,3,0,0,0,0.18078701198101044,0,0.03229869529604912,0,ab8497510a7df07a,e9333925a5d8cf26fa935134ab1f00cd
img_02108,0,0,1371,1,4,4,0,0,0,0.038700807839632034,0,0.18124735355377197,0,ea6acf9a1010b7a7,11964866aaf710150b30e572e903594d
img_02109,0,0,1372,1,1,4,0,0,0,0.07125218957662582,0,0.005955369211733341,0,cad536ca4b356c45,0571a78a222971906c6f7ef3a1eac8e1
img_02110,0,0,1373,1,2,1,0,0,0,0.030211400240659714,0,0.025578713044524193,0,bc2c97c3838dcb34,84fb73d4eabf8f02f281305007223a2a
img_02111,0,0,1374,1,3,4,0,0,0,0.03283707797527313,0,0.02641792595386505,0,8e5ce3eb5cb12c48,a4a1129824b56ba5c3989e0b49826e6b
img_02112,0,0,1504,0,1,-1,0,0,0,0.26428231596946716,0,0.2913509011268616,0,8000000000000000,d7c22fc97d090e3f45520ef02fd1ed4b
img_02113,0,0,1375,1,3,0,0,0,0,0.022131485864520073,0,0.002787162782624364,0,ba85461b2d66725d,7e24bd5a198f5f2fde3d06ae995121ee
img_02114,0,0,1376,1,0,3,0,0,0,0.5712088942527771,1,0.09955686330795288,0,a6d937dc4264d293,731890214ae5dbae2f1054115f923d8f
img_02115,0,0,1377,1,0,1,0,0,0,0.010407921858131886,0,0.001806549378670752,0,bde1c43d1dc2991c,ff6fc1297566a24162aafb4cfe888804
img_02116,0,0,1378,1,2,1,0,0,0,0.4621454179286957,0,0.012527743354439735,0,8ab73c9c26658d63,6b5d14d4d0c10faf8e6e602697eb3949
img_02117,0,0,1379,1,3,3,0,0,0,0.12629923224449158,0,0.015662385150790215,0,bab1414cc45c3e9f,64e39e31c91313f514065de62aca0673
img_02118,0,0,1380,1,2,1,0,0,0,0.031022053211927414,0,0.040403563529253006,0,f75ed6d28da020a9,396a0b52f12d9fbbc668abde1f666e02
img_02119,1,0,1381,1,1,3,1,1,1,0.9659567475318909,1,0.9935715198516846,1,ff11806d7fa00c4f,500ae86bbee65fb6d9a989e8f4dc4511
img_02120,0,0,1382,1,1,2,0,0,0,0.024640759453177452,0,0.0026321548502892256,0,a5dab8e71358621d,83b2319ef8625269201c5c16de89baa0
img_02121,0,0,1383,1,2,3,0,0,0,0.037067245692014694,0,0.0005252683185972273,0,8281f97cdcd13c9c,3bb481ca4944a78fb43c74815c71a8c6
img_02122,0,0,1384,1,0,1,0,0,0,0.0533391535282135,0,0.008001161739230156,0,abd9b61266cd684a,896c464c5cb210f9fb2914e463a1e2b2
img_02123,0,0,1385,1,1,4,0,0,0,0.24297665059566498,0,0.04185473173856735,0,8a026db5680ff29f,3f6c919a3be95ffe1ee34da98c3a412c
img_02124,0,0,1386,1,4,2,0,0,0,0.059270307421684265,0,0.001107938471250236,0,8a9f5d7162725255,78a2d3cf5adcdd870e4e713b13cd5695
img_02125,0,0,1387,1,2,2,0,0,0,0.03458577021956444,0,0.008972072042524815,0,8080bbb6a58ff18f,c0f0b34c25e3630cfd988b89878ec783
img_02126,0,0,1388,1,2,3,0,0,0,0.11541065573692322,0,0.02353157475590706,0,e5daa582959b8ec1,1f9819b3d495a74fd07341ac7f11105b
img_02127,0,0,1389,1,1,1,0,0,0,0.06156361475586891,0,0.006401409395039082,0,8e9540a7dfa2b40f,5c604df193926d3e0caa1756ecec43f2
img_02128,0,0,1390,1,4,1,0,0,0,0.3606170117855072,0,0.05484776198863983,0,b3b14c4ce16e2cb9,da40ba00461821f54486e4c2cdc20313
img_02129,0,0,1391,1,0,1,0,0,0,0.06623491644859314,0,0.02607489749789238,0,b51f43c3c4cccc87,6262b9263c4345186aa52d1ee29d5bee
img_02130,0,0,1392,1,2,4,0,0,0,0.05383577570319176,0,0.0009112508851103485,0,8501dffbce085c95,f24502a1ecf86f53ff1b24d0dc1163fb
img_02131,0,0,1393,1,3,1,0,0,0,0.04379294440150261,0,0.022792523726820946,0,f563637362906a6a,a65fd51ef7d0cd04fb654439e0561daa
img_02132,0,0,1394,1,0,2,0,0,0,0.006739318370819092,0,0.0033579026348888874,0,b4f5128bd623de09,ee0985a6111fb72aae6b18377a7ce28c
img_02133,0,0,1465,0,0,-1,0,0,0,0.24628719687461853,0,0.2548891305923462,0,8f0f0f0f0f0f0f07,d5435662d1f7ca1bb47437ea377c8118
img_02134,0,0,1395,1,3,4,0,0,0,0.10415583103895187,0,0.017914291471242905,0,eac487977be80d84,22b5c20e4532f510fd16a0a0e4706aa5
img_02135,0,0,1396,0,0,-1,0,0,0,0.28213825821876526,0,0.21890117228031158,0,cc993366cc993366,148e59f433cf9eeb9ae83a414d888c35
img_02136,0,0,1397,1,3,1,0,0,0,0.020720766857266426,0,0.03713743016123772,0,d07285b52d525a5f,ae209f176e621dcc4034ef4afeffed37
img_02137,0,0,1398,1,0,3,0,0,0,0.07322397828102112,0,0.007204987574368715,0,88fcf281f5b3e0e0,0ed581eafc07084f49235ce4c6a0f6ed
img_02138,0,0,1399,1,0,3,0,0,0,0.22444698214530945,0,0.19773507118225098,0,a0669d6db34c9566,992af2355895324e46ecb8d62c293840
img_02139,0,0,1400,1,3,1,0,0,0,0.014086708426475525,0,0.00426182895898819,0,ceb0396f82382dce,503a717a43a570c170dbb94bb3deb74e
img_02140,0,0,1401,1,0,3,0,0,0,0.031312379986047745,0,0.0071974871680140495,0,82d33fcd1c15c333,027173cb2e9f6f24df7e7314c87e6266
img_02141,0,0,1402,1,3,1,0,0,0,0.06353386491537094,0,0.011292651295661926,0,cc72db648c73338c,d0ad7cda754a68b52f621fe27484fbd2
img_02142,0,0,1403,1,1,1,1,0,1,0.17491565644741058,0,0.9926272034645081,1,ce81470ea15e34fb,9967a72323757a76d74f407baa9ad638
img_02143,0,0,1404,1,2,2,0,0,0,0.1705741137266159,0,0.012026689946651459,0,caf4dcc2b098f0cb,d6bcb4d77b6d7d2c7e64b7d53281ed23
img_02144,0,0,1405,1,3,2,0,0,0,0.04098987951874733,0,0.012440763413906097,0,979229217cd7c4cb,859e257f63077e830d15c34bba2fedbe
img_02145,0,0,1406,1,3,0,0,0,0,0.04191482067108154,0,0.002683250932022929,0,8b07e6793c360b2b,d0b7f7bebc7aba3d675891ac4e6b1f09
img_02146,0,0,1407,1,3,0,0,0,0,0.06178537383675575,0,0.011906806379556656,0,ab95ccb3641d6323,bb19d9e17557e9ab2173c7ffcf5b32b0
img_02147,0,0,1408,1,4,0,0,0,0,0.055741265416145325,0,0.05223594978451729,0,bd3d3c9682c2c363,b758dfbb2e86178d0826c877e2099dbd
img_02148,0,0,1409,1,4,2,0,0,0,0.05465911701321602,0,0.005218076054006815,0,c06fd4c83d3aad52,b09e226f9a8d8e8d95b6847b8230623c
img_02149,0,0,1410,1,2,1,0,0,0,0.02222832292318344,0,0.032137174159288406,0,b72bc88107d7c83d,aad100220d0db5646b2295e83782d41f
img_02150,0,0,1411,1,4,4,0,0,0,0.08646062016487122,0,0.013054016046226025,0,bf9cc1c0c13a97cc,0adbfa1063d298a03e29767f9dad7d33
img_02151,0,0,1412,1,0,2,0,0,0,0.04111016169190407,0,0.0010765790939331055,0,9be4c0bd1b46e136,180ecd954274bd0f5e2d691ccf036e29
img_02152,0,0,1413,1,0,2,0,0,0,0.014514106325805187,0,0.007524213753640652,0,8a42b4c3def1316e,58bace5ec0ba4ac6047648204c2a176d
img_02153,0,0,1414,1,4,1,0,0,0,0.02003650739789009,0,0.0054191043600440025,0,8f5a7060b585cb8f,ba13037ac212f41fde830eb38a7e8023
img_02154,1,0,1415,1,4,0,1,1,1,0.2648267447948456,0,0.3192896544933319,0,bb6a4e5acdc095d0,e5f0979f31e3e8ebb562e47beb17f6cb
img_02155,0,0,1416,1,3,4,0,0,0,0.06712911278009415,0,0.013215879909694195,0,eac9e39c9570705a,fe0060a14c2aae296844347860f4b24d
img_02156,1,0,1417,1,3,4,1,1,1,0.8127970695495605,1,0.9581090807914734,1,b2b26a4a6d95e549,52e80beba997d9e41d0d9e96c53b3e43
img_02157,0,0,1418,1,0,0,0,0,0,0.025592215359210968,0,0.021203191950917244,0,ce7489855b36c971,f668133a89388cf8adad4e3f820d7f49
img_02158,0,0,1419,1,2,2,0,0,0,0.4106510281562805,0,0.036715056747198105,0,82d53de6d391c692,38e0fbf110428449e70939bc8784cd67
img_02159,0,0,1420,1,0,4,0,0,0,0.011085430160164833,0,0.006918146274983883,0,b714c1dd16535536,5a49c20ddcf50bb97a8d3bee176a7c1a
img_02160,0,0,1421,1,3,2,0,0,0,0.047231514006853104,0,0.006612059194594622,0,f4588f4927585f32,9205529fad618a534750a20ddee9507a
img_02161,0,0,1422,1,0,4,0,0,0,0.10552463680505753,0,0.22274240851402283,0,f80f348f706a0f17,611836d97329b98c778cc9593b401c85
img_02162,1,0,1423,1,1,0,1,1,1,0.6429545879364014,1,0.9669363498687744,1,a52425dbdadbd224,fb25258f9d75e67de81c034052e36926
img_02163,0,0,1424,1,2,4,0,0,0,0.07922104001045227,0,0.00584439979866147,0,b26904792f04dbb7,2024509d03d8d9d0e150c002b09ee3ed
img_02164,0,0,1460,0,2,-1,0,0,0,0.18040287494659424,0,0.21275420486927032,0,c6c969369e499696,83cee51882c54a3f37b40faa374be1d0
img_02165,0,0,1425,1,3,2,0,0,0,0.11116146296262741,0,0.01330272201448679,0,8f42d507df854ee0,69deb39d021d1a001fe5af4059f351af
img_02166,0,0,1426,1,1,0,0,0,0,0.05053139105439186,0,0.017460865899920464,0,9b7984a7dab90645,c610c16d1351f8505d3d5b23436dad5a
img_02167,0,0,1427,1,2,0,0,0,0,0.13756413757801056,0,0.021457655355334282,0,828a0f2f6b67665c,c0bbccb32200f9769b9d04d3b8b2e284
img_02168,0,0,1465,0,0,-1,0,0,0,0.18847475945949554,0,0.20064423978328705,0,87070707e3f0f8f8,7d4d971a4257041708a41fe97b5348bf
img_02169,0,0,1460,0,2,-1,0,0,0,0.20997577905654907,0,0.22632475197315216,0,c7c369349e4b9496,282d355cdc5991f140f237821f4fd7df
img_02170,0,0,1460,0,2,-1,0,0,0,0.2218715399503708,0,0.2149668186903,0,d6c169369649ce96,542d5b994afa157c2696c4a6ddbb846a
img_02171,0,0,1428,1,4,2,0,0,0,0.03025239333510399,0,0.010840903036296368,0,bb461186e1b7b472,678202438d3aabc28e6ca810afb0cc86
img_02172,0,0,1429,1,2,0,0,0,0,0.10835672914981842,0,0.051781561225652695,0,d6d6f86c87a93882,daa34b2c4fcf61a8735e6f8bbb28a469
img_02173,0,0,1430,1,0,3,0,0,0,0.43652352690696716,0,0.18084098398685455,0,8adc61775a5c6c43,2c2c221d21dba04d230c18942d0943ab
img_02174,0,0,1431,1,1,3,0,0,0,0.010926175862550735,0,0.01125187985599041,0,98630c2f6718daeb,0d25c0d1eef26377470ce50863355e4a
img_02175,0,0,1432,1,0,4,0,0,0,0.08831067383289337,0,0.015767324715852737,0,eb87d8b08c8395bc,21ea5cae2c05456c9be05b41897040d1
img_02176,0,0,1433,1,3,1,0,0,0,0.09550077468156815,0,0.00354600278660655,0,ef98e26e1ba15468,9500805ed154754561448ee41a2259d4
img_02177,0,0,1434,1,4,1,0,0,0,0.05670566111803055,0,0.009108354337513447,0,ee14fb403bc03795,2250d5e38cf2fce8e6be0f018ae9e15f
img_02178,1,0,1435,0,1,-1,1,1,1,0.43955376744270325,0,0.42312881350517273,0,aa6ad5ff40026f2a,6c33d73585da0b07f8b65456272b2803
img_02179,0,0,1436,1,1,4,0,0,0,0.08055728673934937,0,0.0038906957488507032,0,ab85c131376c7ac5,4707ec5fefb5186d7bd524825f5e2361
img_02180,0,0,1437,1,2,1,0,0,0,0.543201208114624,1,0.13412511348724365,0,8434950f8b6beb63,030af17c3d884332593c35994b06ee28
img_02181,0,0,1438,1,4,4,0,0,0,0.023189157247543335,0,0.023806476965546608,0,96515420ddd795f1,81f30b5dd41b125398865d067f9845b8
img_02182,0,0,1504,0,1,-1,0,0,0,0.26428231596946716,0,0.2913509011268616,0,8000000000000000,2098bf20191a5eb3c5957f8b51ff8b5e
img_02183,0,0,1439,1,2,4,0,0,0,0.03657554090023041,0,0.004075685050338507,0,aa49dd26da34e945,f3de4e3720fe871fb511b1b5e415cd46
img_02184,0,0,1440,1,3,4,0,0,0,0.0280152577906847,0,0.03858983516693115,0,cd4db2b345721c4d,f76250f6d6b3b2245205af435d305117
img_02185,0,0,1441,1,2,1,0,0,0,0.039371419697999954,0,0.0011634024558588862,0,bfc09e603fc2c196,8a2667a9c74bf8fb94c62f46bb641103
img_02186,0,0,1442,1,4,3,0,0,0,0.2013322114944458,0,0.05298249050974846,0,cca6b3d1b30f5a44,7556ec0cb713b671d5b1ffafc8a99d52
img_02187,0,0,1443,1,0,0,0,0,0,0.20819716155529022,0,0.024814631789922714,0,8292796d3e2c696d,47d75df1a40770d70d9264eb7b4a7898
img_02188,0,0,1444,1,0,1,0,0,0,0.11334437131881714,0,0.0021672763396054506,0,a6196b1b19262e3f,d3d67aa0dce7db8ca8b9edd5b17bfcdc
img_02189,0,0,1445,1,1,2,0,0,0,0.4274214804172516,0,0.022251633927226067,0,aac4d0f787c887c3,0fac09fb40976325c2b86c66092bc85d
img_02190,0,0,1446,1,0,2,0,0,0,0.04712648317217827,0,0.010933434590697289,0,9f5837190a1fd827,992c3c18ff41c5da4ded9415b289aa34
img_02191,0,0,1447,1,1,2,0,0,0,0.04384952038526535,0,0.00244462164118886,0,bfc9b681c86e0e94,da9405f8bcb5380342e244ea058f1f71
img_02192,1,0,1448,0,4,-1,1,1,1,0.5781174302101135,1,0.3585311472415924,0,f2728f8f0a32136d,a612d409174a368b4a951e722dfcd73c
img_02193,0,0,1449,1,1,4,0,0,0,0.032878417521715164,0,0.0032211123034358025,0,80157f6b88d5dd94,db2d975c12326ae7a9470bc114c44487
img_02194,0,0,1450,1,3,2,0,0,0,0.14928315579891205,0,0.0255239550024271,0,dfc4d2c23246c739,f264714300f4b1f41d49e5aa6dd6c4a7
img_02195,0,0,1451,1,1,0,0,0,0,0.014544311910867691,0,0.008646074682474136,0,ae25d1ca2e35b54a,928ce58b02a76b04d8fcc1b6c5d2aca3
img_02196,0,0,1452,1,4,4,0,0,0,0.011006546206772327,0,0.008037075400352478,0,8b6a367274078f8b,b2205600cff08159ebfc045d29358f99
img_02197,0,0,1453,1,0,4,0,0,0,0.02000170759856701,0,0.002624320099130273,0,bf716d2739383023,c9103164843f61ab5226cb5042170da8
img_02198,0,0,1454,1,3,2,0,0,0,0.014247845858335495,0,0.010797547176480293,0,bce9b961146b80de,ea5192e0fd9226096ba7f78caa712e0c
img_02199,0,0,1455,1,1,1,0,0,0,0.1974087953567505,0,0.10105504095554352,0,b64949b434374f36,f80cdedd9185bf119daf238c5f5aed38
img_02200,0,0,1456,1,0,0,0,0,0,0.011857829988002777,0,0.0044839042238891125,0,bf2df4c243c8d813,2c0a3f8a79c65fbcd54ac67379a27a14
img_02201,0,0,1457,1,2,0,0,0,0,0.1472153216600418,0,0.005244945641607046,0,e6663909159353f6,7eac5a6a587099140575ccfba9031956
img_02202,0,0,1458,1,0,2,0,0,0,0.03622345253825188,0,0.006672745104879141,0,a8d57fa085cad5c2,09b5b52a3de80c7bc87fccb94be86daa
img_02203,0,0,1459,1,1,0,0,0,0,0.04293910786509514,0,0.013491472229361534,0,8ad3f524f54b22e2,4c364774efc945610820fe770460895b
img_02204,0,0,1460,0,2,-1,0,0,0,0.25439390540122986,0,0.23580574989318848,0,d6c369349649ce96,d6f44fcb4d5bb9763c1a3df8ebcd672e
img_02205,0,0,1461,1,4,2,0,0,0,0.04230055585503578,0,0.017290936782956123,0,9305ec1313ed6d93,0e880c7254171c5ac3c4233af4e713d1
img_02206,0,0,1462,1,0,1,0,0,0,0.049779489636421204,0,0.06477678567171097,0,cf344a87f82761d8,b2837aca1795d27da021ddd247e1d1a3
img_02207,0,0,1504,0,1,-1,0,0,0,0.26428231596946716,0,0.2913509011268616,0,8000000000000000,9f5bb13fbec7cdb43763238e7bba452b
img_02208,0,0,1463,1,2,4,0,0,0,0.049089815467596054,0,0.023148709908127785,0,fa07d8c5d094675a,f1477fb04d31dfc5920e05a38823b672
img_02209,0,0,1464,1,4,0,0,0,0,0.5258177518844604,1,0.025847630575299263,0,e98237c059e5bcd2,a3ae4d23e02516f26d76e5680a65c3cc
img_02210,0,0,1465,0,0,-1,0,0,0,0.19905610382556915,0,0.18553324043750763,0,8f0f0f0f0f0707e3,b03bb68981d85b62c45a72012cb5e699
img_02211,0,0,1466,1,1,2,0,0,0,0.03429369628429413,0,0.01179648470133543,0,b9e0c69919c63aec,bf5eafa8f76ec0ec16aa1dd7b47ac748
img_02212,0,0,1467,1,4,2,0,0,0,0.03356648236513138,0,0.0142136225476861,0,e34378f0809cfcf8,b45e2bac1e57831c6e7c2e17a6c1171d
img_02213,0,0,1468,1,2,4,0,0,0,0.22747839987277985,0,0.04730692878365517,0,adf8d405520f5b5a,f8475935c31933c1db2fa4d682e59468
img_02214,0,0,1469,1,1,3,0,0,0,0.08983440697193146,0,0.10418680310249329,0,8a30d97a9b13f549,ab4db9d7c6264482210d723c042d6a54
img_02215,0,0,1470,1,1,1,0,0,0,0.06458696722984314,0,0.023164240643382072,0,9154ec9a6e49d96a,6b5760262b2b9afb2398a162172b8881
img_02216,0,0,1471,1,0,3,0,0,0,0.1536136418581009,0,0.0083857960999012,0,8ffedff0c080041f,f3ee7eaca3623c46d7a2392d274363ee
img_02217,0,0,1472,1,2,4,0,0,0,0.09731781482696533,0,0.09969956427812576,0,d7629de07a119d62,0720bc8eee377722f04598be38f9c403
img_02218,0,0,1473,1,2,2,0,0,0,0.12223600596189499,0,0.037663623690605164,0,d5555555d1d5c4c4,51108abf5c92705f2acf4cf70c0e2871
img_02219,0,0,1474,1,0,4,0,0,0,0.03319917246699333,0,0.06720630824565887,0,b5350d4f87a70c8d,b5ce4fb4fe43c323eda884c30839b9a2
img_02220,0,0,1475,1,1,2,0,0,0,0.09772691875696182,0,0.007355192210525274,0,ebb49669254a68b5,2bdfcc7407c19540dc3187d88be797a3
img_02221,0,0,1476,1,4,2,0,0,0,0.07364720106124878,0,0.0036870157346129417,0,8a2a99d5c5d493f2,f531b9ae4857865948f7d796e5967afe
img_02222,0,0,1477,0,3,-1,0,0,0,0.336864709854126,0,0.013813073746860027,0,aaad2185a1adadad,5a5fdedc4d3c13c4160c8de7c9b54660
img_02223,0,0,1478,1,2,1,0,0,0,0.017039086669683456,0,0.012621810659766197,0,daa5b54a33c185cb,088b7a0e4e35e3f1fd949244a9a62beb
img_02224,0,0,1479,1,0,2,0,0,0,0.1434757560491562,0,0.025850994512438774,0,f337333272632705,c109a24f0743612b686f490fc0e69174
img_02225,1,0,1480,1,2,2,1,1,1,0.9522685408592224,1,0.9558252096176147,1,82dd6c2e32f49939,ac18678419892353ef0633c0ce34076c
img_02226,0,0,1481,1,4,1,0,0,0,0.18071584403514862,0,0.23420202732086182,0,eeb130467e396706,26390b54bb50b274e572ff9e32f2b1b9
img_02227,0,0,1482,1,1,1,0,0,0,0.04750245064496994,0,0.006599117536097765,0,93c24e3d7c8361e5,fccc67296e889c913b607841f9a2e058
img_02228,0,0,1483,1,4,1,0,0,0,0.1047610491514206,0,0.2688649296760559,0,ba7caf09518b9c68,4f5246afa2a34b46397cd1aa9556cfbf
img_02229,0,0,1484,1,1,3,0,0,0,0.017886964604258537,0,0.0030904971063137054,0,c8d2b75a4ac3953c,e5f40d268a476149681bc9b6c6b05979
img_02230,0,0,1485,1,1,1,0,0,0,0.02670390158891678,0,0.0021785246208310127,0,ef54fa8809f8344b,9910d70bb4b2cac361acd15d9e448daf
img_02231,0,0,1486,1,3,1,0,0,0,0.01035208161920309,0,0.0069038644433021545,0,ea6897dd7a858521,87a308ff86f0896b0d38be31be0a5bc3
img_02232,0,0,1487,1,2,4,0,0,0,0.03766334801912308,0,0.014385871589183807,0,9b4ae47119ae8739,05130bd15118844e73418e603200d9a2
